Date,Country/Region,Confirmed,Deaths
2020-03-20,Togo,9,0
2020-03-20,Trinidad and Tobago,9,0
2020-03-20,Tunisia,54,1
2020-03-20,Turkey,359,4
2020-03-20,United States of America,19101,244
2020-03-20,Ukraine,29,3
2020-03-20,United Arab Emirates,140,2
2020-03-20,United Kingdom,4014,178
2020-03-20,Uruguay,94,0
2020-03-20,Uzbekistan,33,0
2020-03-20,Venezuela,42,0
2020-03-20,Viet Nam,91,0
2020-03-20,Zambia,2,0
2020-03-20,Zimbabwe,1,0
2020-03-20,Total,272167,11299
2020-03-21,Afghanistan,24,0
2020-03-21,Albania,76,2
2020-03-21,Algeria,139,15
2020-03-21,Andorra,88,0
2020-03-21,Angola,2,0
2020-03-21,Antigua and Barbuda,1,0
2020-03-21,Argentina,158,4
2020-03-21,Armenia,160,0
2020-03-21,Australia,1071,7
2020-03-21,Austria,2814,8
2020-03-21,Azerbaijan,53,1
2020-03-21,Bahams,4,0
2020-03-21,Bahrain,305,1
2020-03-21,Bangladesh,25,2
2020-03-21,Barbados,6,0
2020-03-21,Belarus,76,0
2020-03-21,Belgium,2815,67
2020-03-21,Benin,2,0
2020-03-21,Bhutan,2,0
2020-03-21,Bolivia,19,0
2020-03-21,Bosnia and Herzegovina,93,1
2020-03-21,Brazil,1021,15
2020-03-21,Brunei,83,0
2020-03-21,Bulgaria,163,3
2020-03-21,Burkina Faso,64,2
2020-03-21,Cape Verde,4,0
2020-03-21,Cambodia,53,0
2020-03-21,Cameroon,27,0
2020-03-21,Canada,1278,19
2020-03-21,Central African Republic,3,0
2020-03-21,Chad,1,0
2020-03-21,Chile,537,0
2020-03-21,China,81305,3259
2020-03-21,Colombia,196,0
2020-03-21,Republic of the Congo,26,1
2020-03-21,Costa Rica,117,2
2020-03-21,Ivory Coast,14,0
2020-03-21,Croatia,206,1
2020-03-21,Cruise Ship,712,8
2020-03-21,Cuba,21,1
2020-03-21,Cyprus,84,0
2020-03-21,Czech Republic,995,0
2020-03-21,Denmark,1420,13
2020-03-21,Djibouti,1,0
2020-03-21,Dominican Republic,112,2
2020-03-21,East Timor,1,0
2020-03-21,Ecuador,506,7
2020-03-21,Egypt,294,10
2020-03-21,El Salvador,3,0
2020-03-21,Equatorial Guinea,6,0
2020-03-21,Eritrea,1,0
2020-03-21,Estonia,306,0
2020-03-21,Eswatini,1,0
2020-03-21,Ethiopia,9,0
2020-03-21,Fiji,1,0
2020-03-21,Finland,523,1
2020-03-21,France,14308,562
2020-03-21,French Guiana,18,0
2020-03-21,Gabon,4,1
2020-03-21,Gambia,1,0
2020-03-21,Georgia,49,0
2020-03-21,Germany,22213,84
2020-03-21,Ghana,19,1
2020-03-21,Greece,530,13
2020-03-21,Greenland,0,0
2020-03-21,Guadeloupe,53,0
2020-03-21,Guam,0,0
2020-03-21,Guatemala,17,1
2020-03-21,Guernsey,0,0
2020-03-21,Guinea,2,0
2020-03-21,Guyana,7,1
2020-03-21,Haiti,2,0
2020-03-21,Holy See,1,0
2020-03-21,Honduras,24,0
2020-03-21,Hungary,103,4
2020-03-21,Iceland,473,1
2020-03-21,India,330,4
2020-03-21,Indonesia,450,38
2020-03-21,Iran,20610,1556
2020-03-21,Iraq,214,17
2020-03-21,Ireland,785,3
2020-03-21,Israel,883,1
2020-03-21,Italy,53578,4825
2020-03-21,Jamaica,16,1
2020-03-21,Japan,1007,35
2020-03-21,Jersey,0,0
2020-03-21,Jordan,85,0
2020-03-21,Kazakhstan,53,0
2020-03-21,Kenya,7,0
2020-03-21,South Korea,8799,102
2020-03-21,Kosovo,2,0
2020-03-21,Kuwait,176,0
2020-03-21,Kyrgyzstan,14,0
2020-03-21,Latvia,124,0
2020-03-21,Lebanon,187,4
2020-03-21,Liberia,3,0
2020-03-21,Liechtenstein,37,0
2020-03-21,Lithuania,83,1
2020-03-21,Luxembourg,670,8
2020-03-21,Madagascar,3,0
2020-03-21,Malaysia,1183,4
2020-03-21,Maldives,13,0
2020-03-21,Malta,73,0
2020-03-21,Martinique,32,1
2020-03-21,Mauritania,2,0
2020-03-21,Mauritius,14,1
2020-03-21,Mayotte,7,0
2020-03-21,Mexico,203,2
2020-03-21,Moldova,80,1
2020-03-21,Monaco,11,0
2020-03-21,Mongolia,10,0
2020-03-21,Montenegro,14,0
2020-03-21,Morocco,96,3
2020-03-21,Namibia,3,0
2020-03-21,Nepal,1,0
2020-03-21,Netherlands,3640,137
2020-03-21,New Zealand,52,0
2020-03-21,Nicaragua,2,0
2020-03-21,Niger,1,0
2020-03-21,Nigeria,22,0
2020-03-21,North Macedonia,85,0
2020-03-21,Norway,2118,7
2020-03-21,Oman,52,0
2020-03-21,Pakistan,730,3
2020-03-21,Panama,200,1
2020-03-21,Papua New Guinea,1,0
2020-03-21,Paraguay,18,1
2020-03-21,Peru,318,5
2020-03-21,Philippines,307,19
2020-03-21,Poland,536,5
2020-03-21,Portugal,1280,12
2020-03-21,Puerto Rico,0,0
2020-03-21,Qatar,481,0
2020-03-21,Reunion,45,0
2020-03-21,Romania,367,0
2020-03-21,Russia,306,1
2020-03-21,Rwanda,17,0
2020-03-21,Saint Lucia,2,0
2020-03-21,Saint Vincent and the Grenadines,1,0
2020-03-21,San Marino,144,20
2020-03-21,Saudi Arabia,392,0
2020-03-21,Senegal,47,0
2020-03-21,Serbia,171,1
2020-03-21,Seychelles,7,0
2020-03-21,Singapore,432,2
2020-03-21,Slovakia,178,1
2020-03-21,Slovenia,383,1
2020-03-21,Somalia,1,0
2020-03-21,South Africa,240,0
2020-03-21,Spain,25374,1375
2020-03-21,Sri Lanka,77,0
2020-03-21,Sudan,2,1
2020-03-21,Suriname,4,0
2020-03-21,Sweden,1763,20
2020-03-21,Switzerland,6575,75
2020-03-21,Taiwan,153,2
2020-03-21,Tanzania,6,0
2020-03-21,Thailand,411,1
2020-03-21,Togo,16,0
2020-03-21,Trinidad and Tobago,49,0
2020-03-21,Tunisia,60,1
2020-03-21,Turkey,670,9
2020-03-21,United States of America,25514,307
2020-03-21,Uganda,1,0
2020-03-21,Ukraine,47,3
2020-03-21,United Arab Emirates,153,2
2020-03-21,United Kingdom,5067,234
2020-03-21,Uruguay,110,0
2020-03-21,Uzbekistan,43,0
2020-03-21,Venezuela,70,0
2020-03-21,Viet Nam,94,0
2020-03-21,Zambia,2,0
2020-03-21,Zimbabwe,3,0
2020-03-21,Total,304549,12973
2020-03-22,Afghanistan,40,1
2020-03-22,Albania,89,2
2020-03-22,Algeria,201,17
2020-03-22,Andorra,113,1
2020-03-22,Angola,2,0
2020-03-22,Antigua and Barbuda,1,0
2020-03-22,Argentina,266,4
2020-03-22,Armenia,194,0
2020-03-22,Australia,1490,7
2020-03-22,Austria,3580,16
2020-03-22,Azerbaijan,65,1
2020-03-22,Bahams,4,0
2020-03-22,Bahrain,334,2
2020-03-22,Bangladesh,27,2
2020-03-22,Barbados,14,0
2020-03-22,Belarus,76,0
2020-03-22,Belgium,3401,75
2020-03-22,Benin,2,0
2020-03-22,Bhutan,2,0
2020-03-22,Bolivia,24,0
2020-03-22,Bosnia and Herzegovina,126,1
2020-03-22,Brazil,1546,25
2020-03-22,Brunei,88,0
2020-03-22,Bulgaria,187,3
2020-03-22,Burkina Faso,75,4
2020-03-22,Cape Verde,3,0
2020-03-22,Cambodia,84,0
2020-03-22,Cameroon,40,0
2020-03-22,Canada,1470,21
2020-03-22,Central African Republic,3,0
2020-03-22,Chad,1,0
2020-03-22,Chile,632,1
2020-03-22,China,81397,3265
2020-03-22,Colombia,231,2
2020-03-22,Republic of the Congo,33,1
2020-03-22,Costa Rica,134,2
2020-03-22,Ivory Coast,14,0
2020-03-22,Croatia,254,1
2020-03-22,Cruise Ship,712,8
2020-03-22,Cuba,35,1
2020-03-22,Cyprus,95,1
2020-03-22,Czech Republic,1120,1
2020-03-22,Denmark,1514,13
2020-03-22,Djibouti,1,0
2020-03-22,Dominica,1,0
2020-03-22,Dominican Republic,202,3
2020-03-22,Ecuador,789,14
2020-03-22,Egypt,327,14
2020-03-22,El Salvador,3,0
2020-03-22,Equatorial Guinea,6,0
2020-03-22,Eritrea,1,0
2020-03-22,Estonia,326,0
2020-03-22,Eswatini,4,0
2020-03-22,Ethiopia,11,0
2020-03-22,Fiji,2,0
2020-03-22,Finland,626,1
2020-03-22,France,16214,676
2020-03-22,Gabon,5,1
2020-03-22,Gambia,1,0
2020-03-22,Georgia,54,0
2020-03-22,Germany,24873,94
2020-03-22,Ghana,23,1
2020-03-22,Greece,624,15
2020-03-22,Grenada,1,0
2020-03-22,Guatemala,19,1
2020-03-22,Guinea,2,0
2020-03-22,Guyana,18,1
2020-03-22,Haiti,2,0
2020-03-22,Holy See,1,0
2020-03-22,Honduras,26,0
2020-03-22,Hungary,131,6
2020-03-22,Iceland,568,1
2020-03-22,India,396,7
2020-03-22,Indonesia,514,48
2020-03-22,Iran,21638,1685
2020-03-22,Iraq,233,20
2020-03-22,Ireland,906,4
2020-03-22,Israel,1071,1
2020-03-22,Italy,59138,5476
2020-03-22,Jamaica,19,1
2020-03-22,Japan,1086,36
2020-03-22,Jordan,112,0
2020-03-22,Kazakhstan,59,0
2020-03-22,Kenya,15,0
2020-03-22,South Korea,8897,104
2020-03-22,Kuwait,188,0
2020-03-22,Kyrgyzstan,14,0
2020-03-22,Latvia,139,0
2020-03-22,Lebanon,248,4
2020-03-22,Liberia,3,0
2020-03-22,Liechtenstein,37,0
2020-03-22,Lithuania,129,1
2020-03-22,Luxembourg,798,8
2020-03-22,Madagascar,3,0
2020-03-22,Malaysia,1306,10
2020-03-22,Maldives,13,0
2020-03-22,Malta,90,0
2020-03-22,Mauritania,2,0
2020-03-22,Mauritius,28,2
2020-03-22,Mexico,251,2
2020-03-22,Moldova,94,1
2020-03-22,Monaco,23,0
2020-03-22,Mongolia,10,0
2020-03-22,Montenegro,21,0
2020-03-22,Morocco,115,4
2020-03-22,Mozambique,1,0
2020-03-22,Namibia,3,0
2020-03-22,Nepal,1,0
2020-03-22,Netherlands,4217,180
2020-03-22,New Zealand,102,0
2020-03-22,Nicaragua,2,0
2020-03-22,Niger,2,0
2020-03-22,Nigeria,30,0
2020-03-22,North Macedonia,115,1
2020-03-22,Norway,2263,7
2020-03-22,Oman,55,0
2020-03-22,Pakistan,776,4
2020-03-22,Panama,313,3
2020-03-22,Papua New Guinea,1,0
2020-03-22,Paraguay,22,1
2020-03-22,Peru,363,5
2020-03-22,Philippines,380,25
2020-03-22,Poland,634,7
2020-03-22,Portugal,1600,14
2020-03-22,Qatar,494,0
2020-03-22,Romania,433,3
2020-03-22,Russia,367,1
2020-03-22,Rwanda,19,0
2020-03-22,Saint Lucia,2,0
2020-03-22,Saint Vincent and the Grenadines,1,0
2020-03-22,San Marino,175,20
2020-03-22,Saudi Arabia,511,0
2020-03-22,Senegal,67,0
2020-03-22,Serbia,222,2
2020-03-22,Seychelles,7,0
2020-03-22,Singapore,455,2
2020-03-22,Slovakia,185,0
2020-03-22,Slovenia,414,2
2020-03-22,Somalia,1,0
2020-03-22,South Africa,274,0
2020-03-22,Spain,28603,1756
2020-03-22,Sri Lanka,82,0
2020-03-22,Sudan,2,1
2020-03-22,Suriname,5,0
2020-03-22,Sweden,1931,21
2020-03-22,Switzerland,7474,98
2020-03-22,Syria,1,0
2020-03-22,Taiwan,169,2
2020-03-22,Tanzania,12,0
2020-03-22,Thailand,599,1
2020-03-22,Timor-Leste,1,0
2020-03-22,Togo,16,0
2020-03-22,Trinidad and Tobago,50,0
2020-03-22,Tunisia,75,3
2020-03-22,Turkey,1236,30
2020-03-22,United States of America,33848,427
2020-03-22,Uganda,1,0
2020-03-22,Ukraine,73,3
2020-03-22,United Arab Emirates,153,2
2020-03-22,United Kingdom,5741,282
2020-03-22,Uruguay,135,0
2020-03-22,Uzbekistan,43,0
2020-03-22,Venezuela,70,0
2020-03-22,Viet Nam,113,0
2020-03-22,Zambia,3,0
2020-03-22,Zimbabwe,3,0
2020-03-22,Total,337122,14623
2020-03-23,Afghanistan,40,1
2020-03-23,Albania,104,4
2020-03-23,Algeria,230,17
2020-03-23,Andorra,133,1
2020-03-23,Angola,3,0
2020-03-23,Antigua and Barbuda,3,0
2020-03-23,Argentina,266,4
2020-03-23,Armenia,235,0
2020-03-23,Australia,1682,7
2020-03-23,Austria,4474,21
2020-03-23,Azerbaijan,72,1
2020-03-23,Bahams,4,0
2020-03-23,Bahrain,377,2
2020-03-23,Bangladesh,33,3
2020-03-23,Barbados,17,0
2020-03-23,Belarus,81,0
2020-03-23,Belgium,3743,88
2020-03-23,Belize,1,0
2020-03-23,Benin,5,0
2020-03-23,Bhutan,2,0
2020-03-23,Bolivia,27,0
2020-03-23,Bosnia and Herzegovina,132,1
2020-03-23,Brazil,1924,34
2020-03-23,Brunei,91,0
2020-03-23,Bulgaria,201,3
2020-03-23,Burkina Faso,99,4
2020-03-23,Cape Verde,3,0
2020-03-23,Cambodia,87,0
2020-03-23,Cameroon,56,0
2020-03-23,Canada,2088,25
2020-03-23,Central African Republic,3,0
2020-03-23,Chad,1,0
2020-03-23,Chile,746,2
2020-03-23,China,81496,3274
2020-03-23,Colombia,277,3
2020-03-23,Republic of the Congo,40,1
2020-03-23,Costa Rica,158,2
2020-03-23,Ivory Coast,25,0
2020-03-23,Croatia,315,1
2020-03-23,Cruise Ship,712,8
2020-03-23,Cuba,40,1
2020-03-23,Cyprus,116,1
2020-03-23,Czech Republic,1236,1
2020-03-23,Denmark,1572,24
2020-03-23,Djibouti,3,0
2020-03-23,Dominica,2,0
2020-03-23,Dominican Republic,245,3
2020-03-23,Ecuador,981,18
2020-03-23,Egypt,366,19
2020-03-23,El Salvador,3,0
2020-03-23,Equatorial Guinea,9,0
2020-03-23,Eritrea,1,0
2020-03-23,Estonia,352,0
2020-03-23,Eswatini,4,0
2020-03-23,Ethiopia,11,0
2020-03-23,Fiji,3,0
2020-03-23,Finland,700,1
2020-03-23,France,20123,862
2020-03-23,Gabon,5,1
2020-03-23,Gambia,2,1
2020-03-23,Georgia,61,0
2020-03-23,Germany,29056,123
2020-03-23,Ghana,27,2
2020-03-23,Greece,695,17
2020-03-23,Grenada,1,0
2020-03-23,Guatemala,20,1
2020-03-23,Guinea,4,0
2020-03-23,Guyana,20,1
2020-03-23,Haiti,6,0
2020-03-23,Holy See,1,0
2020-03-23,Honduras,27,0
2020-03-23,Hungary,167,7
2020-03-23,Iceland,588,1
2020-03-23,India,499,10
2020-03-23,Indonesia,579,49
2020-03-23,Iran,23049,1812
2020-03-23,Iraq,266,23
2020-03-23,Ireland,1125,6
2020-03-23,Israel,1442,1
2020-03-23,Italy,63927,6077
2020-03-23,Jamaica,19,1
2020-03-23,Japan,1128,42
2020-03-23,Jordan,127,0
2020-03-23,Kazakhstan,62,0
2020-03-23,Kenya,16,0
2020-03-23,South Korea,8961,111
2020-03-23,Kuwait,189,0
2020-03-23,Kyrgyzstan,16,0
2020-03-23,Latvia,180,0
2020-03-23,Lebanon,267,4
2020-03-23,Liberia,3,0
2020-03-23,Liechtenstein,51,0
2020-03-23,Lithuania,179,1
2020-03-23,Luxembourg,875,8
2020-03-23,Madagascar,12,0
2020-03-23,Malaysia,1518,14
2020-03-23,Maldives,13,0
2020-03-23,Malta,107,0
2020-03-23,Mauritania,2,0
2020-03-23,Mauritius,36,2
2020-03-23,Mexico,316,3
2020-03-23,Moldova,109,1
2020-03-23,Monaco,23,0
2020-03-23,Mongolia,10,0
2020-03-23,Montenegro,27,1
2020-03-23,Morocco,143,4
2020-03-23,Mozambique,1,0
2020-03-23,Namibia,4,0
2020-03-23,Nepal,2,0
2020-03-23,Netherlands,4764,214
2020-03-23,New Zealand,102,0
2020-03-23,Nicaragua,2,0
2020-03-23,Niger,3,0
2020-03-23,Nigeria,40,1
2020-03-23,North Macedonia,136,2
2020-03-23,Norway,2621,10
2020-03-23,Oman,66,0
2020-03-23,Pakistan,875,6
2020-03-23,Panama,313,3
2020-03-23,Papua New Guinea,1,0
2020-03-23,Paraguay,22,1
2020-03-23,Peru,395,5
2020-03-23,Philippines,462,33
2020-03-23,Poland,749,8
2020-03-23,Portugal,2060,23
2020-03-23,Qatar,501,0
2020-03-23,Romania,576,7
2020-03-23,Russia,438,1
2020-03-23,Rwanda,36,0
2020-03-23,Saint Lucia,3,0
2020-03-23,Saint Vincent and the Grenadines,1,0
2020-03-23,San Marino,187,20
2020-03-23,Saudi Arabia,562,0
2020-03-23,Senegal,79,0
2020-03-23,Serbia,249,3
2020-03-23,Seychelles,7,0
2020-03-23,Singapore,509,2
2020-03-23,Slovakia,186,0
2020-03-23,Slovenia,442,3
2020-03-23,Somalia,1,0
2020-03-23,South Africa,402,0
2020-03-23,Spain,35136,2311
2020-03-23,Sri Lanka,97,0
2020-03-23,Sudan,2,1
2020-03-23,Suriname,5,0
2020-03-23,Sweden,2046,25
2020-03-23,Switzerland,8795,120
2020-03-23,Syria,1,0
2020-03-23,Taiwan,195,2
2020-03-23,Tanzania,12,0
2020-03-23,Thailand,721,1
2020-03-23,Timor-Leste,1,0
2020-03-23,Togo,18,0
2020-03-23,Trinidad and Tobago,51,0
2020-03-23,Tunisia,89,3
2020-03-23,Turkey,1529,37
2020-03-23,United States of America,43663,552
2020-03-23,Uganda,9,0
2020-03-23,Ukraine,73,3
2020-03-23,United Arab Emirates,198,2
2020-03-23,United Kingdom,6726,336
2020-03-23,Uruguay,158,0
2020-03-23,Uzbekistan,46,0
2020-03-23,Venezuela,77,0
2020-03-23,Viet Nam,123,0
2020-03-23,Zambia,3,0
2020-03-23,Zimbabwe,3,1
2020-03-23,Total,378283,16497
2020-03-24,Afghanistan,74,1
2020-03-24,Albania,123,5
2020-03-24,Algeria,264,19
2020-03-24,Andorra,164,1
2020-03-24,Angola,3,0
2020-03-24,Antigua and Barbuda,3,0
2020-03-24,Argentina,387,6
2020-03-24,Armenia,249,0
2020-03-24,Australia,2044,8
2020-03-24,Austria,5283,28
2020-03-24,Azerbaijan,87,1
2020-03-24,Bahams,5,0
2020-03-24,Bahrain,392,3
2020-03-24,Bangladesh,39,4
2020-03-24,Barbados,18,0
2020-03-24,Belarus,81,0
2020-03-24,Belgium,4269,122
2020-03-24,Belize,1,0
2020-03-24,Benin,6,0
2020-03-24,Bhutan,2,0
2020-03-24,Bolivia,29,0
2020-03-24,Bosnia and Herzegovina,166,3
2020-03-24,Brazil,2247,46
2020-03-24,Brunei,104,0
2020-03-24,Bulgaria,218,3
2020-03-24,Burkina Faso,114,4
2020-03-24,Cape Verde,3,1
2020-03-24,Cambodia,91,0
2020-03-24,Cameroon,66,0
2020-03-24,Canada,2790,26
2020-03-24,Central African Republic,3,0
2020-03-24,Chad,3,0
2020-03-24,Chile,922,2
2020-03-24,China,81591,3281
2020-03-24,Colombia,378,3
2020-03-24,Republic of the Congo,49,2
2020-03-24,Costa Rica,177,2
2020-03-24,Ivory Coast,73,0
2020-03-24,Croatia,382,1
2020-03-24,Cuba,48,1
2020-03-24,Cyprus,124,3
2020-03-24,Czech Republic,1394,3
2020-03-24,Denmark,1718,32
2020-03-24,Djibouti,3,0
2020-03-24,Dominica,2,0
2020-03-24,Dominican Republic,312,6
2020-03-24,Ecuador,1082,27
2020-03-24,Egypt,402,20
2020-03-24,El Salvador,5,0
2020-03-24,Equatorial Guinea,9,0
2020-03-24,Eritrea,1,0
2020-03-24,Estonia,369,0
2020-03-24,Eswatini,4,0
2020-03-24,Ethiopia,12,0
2020-03-24,Fiji,4,0
2020-03-24,Finland,792,1
2020-03-24,France,22622,1102
2020-03-24,Gabon,6,1
2020-03-24,Gambia,3,1
2020-03-24,Georgia,70,0
2020-03-24,Germany,32986,157
2020-03-24,Ghana,53,2
2020-03-24,Greece,743,20
2020-03-24,Grenada,1,0
2020-03-24,Guatemala,21,1
2020-03-24,Guinea,4,0
2020-03-24,Guyana,5,1
2020-03-24,Haiti,7,0
2020-03-24,Holy See,4,0
2020-03-24,Honduras,30,0
2020-03-24,Hungary,187,9
2020-03-24,Iceland,648,2
2020-03-24,India,536,10
2020-03-24,Indonesia,686,55
2020-03-24,Iran,24811,1934
2020-03-24,Iraq,316,27
2020-03-24,Ireland,1329,7
2020-03-24,Israel,1930,3
2020-03-24,Italy,69176,6820
2020-03-24,Jamaica,21,1
2020-03-24,Japan,1193,43
2020-03-24,Jordan,154,0
2020-03-24,Kazakhstan,72,0
2020-03-24,Kenya,25,0
2020-03-24,South Korea,9037,120
2020-03-24,Kuwait,191,0
2020-03-24,Kyrgyzstan,42,0
2020-03-24,Laos,2,0
2020-03-24,Latvia,197,0
2020-03-24,Lebanon,318,4
2020-03-24,Liberia,3,0
2020-03-24,Libya,1,0
2020-03-24,Liechtenstein,51,0
2020-03-24,Lithuania,209,2
2020-03-24,Luxembourg,1099,8
2020-03-24,Madagascar,17,0
2020-03-24,Malaysia,1624,16
2020-03-24,Maldives,13,0
2020-03-24,Malta,110,0
2020-03-24,Mauritania,2,0
2020-03-24,Mauritius,42,2
2020-03-24,Mexico,367,4
2020-03-24,Moldova,125,1
2020-03-24,Monaco,23,0
2020-03-24,Mongolia,10,0
2020-03-24,Montenegro,47,1
2020-03-24,Morocco,170,5
2020-03-24,Mozambique,3,0
2020-03-24,Namibia,7,0
2020-03-24,Nepal,2,0
2020-03-24,Netherlands,5580,277
2020-03-24,New Zealand,155,0
2020-03-24,Nicaragua,2,0
2020-03-24,Niger,3,0
2020-03-24,Nigeria,44,1
2020-03-24,North Macedonia,148,2
2020-03-24,Norway,2863,12
2020-03-24,Oman,84,0
2020-03-24,Pakistan,972,7
2020-03-24,Panama,345,6
2020-03-24,Papua New Guinea,1,0
2020-03-24,Paraguay,27,2
2020-03-24,Peru,416,7
2020-03-24,Philippines,552,35
2020-03-24,Poland,901,10
2020-03-24,Portugal,2362,33
2020-03-24,Qatar,526,0
2020-03-24,Romania,794,11
2020-03-24,Russia,495,1
2020-03-24,Rwanda,40,0
2020-03-24,Saint Lucia,3,0
2020-03-24,Saint Vincent and the Grenadines,1,0
2020-03-24,San Marino,187,21
2020-03-24,Saudi Arabia,767,1
2020-03-24,Senegal,86,0
2020-03-24,Serbia,303,3
2020-03-24,Seychelles,7,0
2020-03-24,Singapore,558,2
2020-03-24,Slovakia,204,0
2020-03-24,Slovenia,480,4
2020-03-24,Somalia,1,0
2020-03-24,South Africa,554,0
2020-03-24,Spain,39885,2808
2020-03-24,Sri Lanka,102,0
2020-03-24,Sudan,3,1
2020-03-24,Suriname,7,0
2020-03-24,Sweden,2286,36
2020-03-24,Switzerland,9877,122
2020-03-24,Syria,1,0
2020-03-24,Taiwan,215,2
2020-03-24,Tanzania,12,0
2020-03-24,Thailand,827,4
2020-03-24,Timor-Leste,1,0
2020-03-24,Togo,20,0
2020-03-24,Trinidad and Tobago,57,0
2020-03-24,Tunisia,114,4
2020-03-24,Turkey,1872,44
2020-03-24,United States of America,53736,706
2020-03-24,Uganda,9,0
2020-03-24,Ukraine,97,3
2020-03-24,United Arab Emirates,248,2
2020-03-24,United Kingdom,8164,423
2020-03-24,Uruguay,162,0
2020-03-24,Uzbekistan,50,0
2020-03-24,Venezuela,84,0
2020-03-24,Viet Nam,134,0
2020-03-24,Zambia,3,0
2020-03-24,Zimbabwe,3,1
2020-03-24,Total,417962,18615
2020-03-25,Afghanistan,84,2
2020-03-25,Albania,146,5
2020-03-25,Algeria,302,21
2020-03-25,Andorra,188,1
2020-03-25,Angola,3,0
2020-03-25,Antigua and Barbuda,3,0
2020-03-25,Argentina,387,8
2020-03-25,Armenia,265,0
2020-03-25,Australia,2364,8
2020-03-25,Austria,5588,30
2020-03-25,Azerbaijan,93,2
2020-03-25,Bahams,5,0
2020-03-25,Bahrain,419,4
2020-03-25,Bangladesh,39,5
2020-03-25,Barbados,18,0
2020-03-25,Belarus,86,0
2020-03-25,Belgium,4937,178
2020-03-25,Belize,2,0
2020-03-25,Benin,6,0
2020-03-25,Bhutan,2,0
2020-03-25,Bolivia,32,0
2020-03-25,Bosnia and Herzegovina,176,3
2020-03-25,Brazil,2554,59
2020-03-25,Brunei,109,0
2020-03-25,Bulgaria,242,3
2020-03-25,Burkina Faso,146,4
2020-03-25,Cape Verde,4,1
2020-03-25,Cambodia,96,0
2020-03-25,Cameroon,75,1
2020-03-25,Canada,3251,30
2020-03-25,Central African Republic,3,0
2020-03-25,Chad,3,0
2020-03-25,Chile,1142,3
2020-03-25,China,81661,3285
2020-03-25,Colombia,470,4
2020-03-25,Republic of the Congo,52,2
2020-03-25,Costa Rica,201,2
2020-03-25,Ivory Coast,80,0
2020-03-25,Croatia,442,1
2020-03-25,Cuba,57,1
2020-03-25,Cyprus,132,3
2020-03-25,Czech Republic,1654,6
2020-03-25,Denmark,1862,34
2020-03-25,Japan,2019,55
2020-03-25,Djibouti,11,0
2020-03-25,Dominica,7,0
2020-03-25,Dominican Republic,392,10
2020-03-25,Ecuador,1173,28
2020-03-25,Egypt,456,21
2020-03-25,El Salvador,9,0
2020-03-25,Equatorial Guinea,9,0
2020-03-25,Eritrea,4,0
2020-03-25,Estonia,404,1
2020-03-25,Eswatini,4,0
2020-03-25,Ethiopia,12,0
2020-03-25,Fiji,5,0
2020-03-25,Finland,880,3
2020-03-25,France,25600,1333
2020-03-25,Gabon,6,1
2020-03-25,Gambia,3,1
2020-03-25,Georgia,75,0
2020-03-25,Germany,37323,206
2020-03-25,Ghana,93,4
2020-03-25,Greece,821,22
2020-03-25,Grenada,1,0
2020-03-25,Guatemala,24,1
2020-03-25,Guinea,4,0
2020-03-25,Guinea-Bissau,2,0
2020-03-25,Guyana,5,1
2020-03-25,Haiti,8,0
2020-03-25,Holy See,4,0
2020-03-25,Honduras,36,0
2020-03-25,Hungary,226,10
2020-03-25,Iceland,737,2
2020-03-25,India,657,12
2020-03-25,Indonesia,790,58
2020-03-25,Iran,27017,2077
2020-03-25,Iraq,346,29
2020-03-25,Ireland,1564,9
2020-03-25,Israel,2369,5
2020-03-25,Italy,74386,7503
2020-03-25,Jamaica,26,1
2020-03-25,Jordan,172,0
2020-03-25,Kazakhstan,81,0
2020-03-25,Kenya,28,0
2020-03-25,South Korea,9137,126
2020-03-25,Kuwait,195,0
2020-03-25,Kyrgyzstan,44,0
2020-03-25,Laos,3,0
2020-03-25,Latvia,221,0
2020-03-25,Lebanon,333,6
2020-03-25,Liberia,3,0
2020-03-25,Libya,1,0
2020-03-25,Liechtenstein,51,0
2020-03-25,Lithuania,274,4
2020-03-25,Luxembourg,1333,8
2020-03-25,Madagascar,19,0
2020-03-25,Malaysia,1796,20
2020-03-25,Maldives,13,0
2020-03-25,Mali,2,0
2020-03-25,Malta,129,0
2020-03-25,Mauritania,2,0
2020-03-25,Mauritius,48,2
2020-03-25,Mexico,405,5
2020-03-25,Moldova,149,1
2020-03-25,Monaco,31,0
2020-03-25,Mongolia,10,0
2020-03-25,Montenegro,52,1
2020-03-25,Morocco,225,6
2020-03-25,Mozambique,5,0
2020-03-25,Namibia,7,0
2020-03-25,Nepal,3,0
2020-03-25,Netherlands,6438,357
2020-03-25,New Zealand,205,0
2020-03-25,Nicaragua,2,0
2020-03-25,Niger,7,1
2020-03-25,Nigeria,51,1
2020-03-25,North Macedonia,177,3
2020-03-25,Norway,3084,14
2020-03-25,Oman,99,0
2020-03-25,Pakistan,1063,8
2020-03-25,Panama,443,8
2020-03-25,Papua New Guinea,1,0
2020-03-25,Paraguay,37,3
2020-03-25,Peru,480,9
2020-03-25,Philippines,636,38
2020-03-25,Poland,1051,14
2020-03-25,Portugal,2995,43
2020-03-25,Qatar,537,0
2020-03-25,Romania,906,17
2020-03-25,Russia,658,3
2020-03-25,Rwanda,41,0
2020-03-25,Saint Kitts and Nevis,2,0
2020-03-25,Saint Lucia,3,0
